1559050695.012081,192.168.0.3,0,0.05859375,0.33,0.35
1559050700.39853,192.168.0.3,0,0.0,0.33,0.31
1559050705.808208,192.168.0.3,0,0.0,0.67,0.5
1559050711.201516,192.168.0.3,0,0.0,0.33,0.35
1559050716.604161,192.168.0.3,0,0.0,0.33,0.47
1559050722.028907,192.168.0.3,0,0.0,0.33,0.4
1559050727.434443,192.168.0.3,0,0.0,0.33,0.34
1559050732.846132,192.168.0.3,0,0.0,0.33,0.34
1559050738.243977,192.168.0.3,0,0.0,0.33,0.36
1559050743.630063,192.168.0.3,0,0.0,0.33,0.34
1559050749.040878,192.168.0.3,0,0.0,0.33,0.32
1559050754.454387,192.168.0.3,0,0.0,0.33,0.39
1559050759.873257,192.168.0.3,0,0.0,0.33,0.32
1559050765.26095,192.168.0.3,0,0.0,0.33,0.34
1559050770.652743,192.168.0.3,0,0.0,0.33,0.36
1559050776.048783,192.168.0.3,0,0.0,0.67,0.82
1559050781.44994,192.168.0.3,0,0.05859375,0.33,0.37
1559050786.854717,192.168.0.3,0,0.0,0.33,0.37
1559050792.248912,192.168.0.3,0,0.0,0.33,0.44
1559050797.648056,192.168.0.3,0,0.0,0.33,0.28
1559050803.077699,192.168.0.3,0,0.12109375,0.33,0.46
1559050808.520399,192.168.0.3,0,0.0,0.33,0.33
1559050813.999027,192.168.0.3,0,0.0,0.33,0.44
1559050819.450821,192.168.0.3,0,0.05859375,0.33,0.45
1559050824.876398,192.168.0.3,0,0.0,0.33,0.31
1559050830.336013,192.168.0.3,0,0.0,0.33,0.39
1559050835.776973,192.168.0.3,0,0.0,0.67,0.51
1559050841.213467,192.168.0.3,0,0.0,0.67,0.57
1559050846.659361,192.168.0.3,0,0.0,0.33,0.39
1559050852.086072,192.168.0.3,0,0.0,0.33,0.33
1559050857.527006,192.168.0.3,0,0.0,0.33,0.33
1559050862.977286,192.168.0.3,0,0.0,0.33,0.36
1559050868.377931,192.168.0.3,0,0.0,0.33,0.33
1559050873.807077,192.168.0.3,0,0.0,0.33,0.32
1559050879.214529,192.168.0.3,0,0.0,0.33,0.31
1559050884.620502,192.168.0.3,0,0.12109375,0.33,0.35
1559050890.014062,192.168.0.3,0,0.0,0.33,0.4
1559050895.409651,192.168.0.3,0,0.0625,0.33,0.34
1559050900.809557,192.168.0.3,0,0.0,0.33,0.4
1559050906.200257,192.168.0.3,0,0.0,0.33,0.42
1559050911.605027,192.168.0.3,0,0.12109375,0.33,0.4
1559050917.013461,192.168.0.3,0,0.0,0.33,0.35
1559050922.414558,192.168.0.3,0,0.12109375,0.33,0.37
1559050927.828683,192.168.0.3,0,0.12109375,0.33,0.45
1559050933.233451,192.168.0.3,0,0.0,0.33,0.37
1559050938.625848,192.168.0.3,0,0.0,0.33,0.45
1559050944.029796,192.168.0.3,0,0.0,0.33,0.36
1559050949.42313,192.168.0.3,0,0.0,0.33,0.4
1559050954.816589,192.168.0.3,0,0.0,0.33,0.35
1559050960.20942,192.168.0.3,0,0.0,0.33,0.37
1559050965.596178,192.168.0.3,0,0.0,0.33,0.5
1559050970.990127,192.168.0.3,0,0.0,0.33,0.34
1559050976.386874,192.168.0.3,0,0.0625,0.33,0.36
1559050981.789663,192.168.0.3,0,0.0,0.33,0.46
1559050987.177449,192.168.0.3,0,0.0,0.33,0.41
1559050992.573891,192.168.0.3,0,0.0,0.33,0.34
1559050997.969982,192.168.0.3,0,0.0,0.33,0.39
1559051003.343597,192.168.0.3,0,0.12109375,0.33,0.36
1559051008.710224,192.168.0.3,0,0.0,0.33,0.41
1559051014.08479,192.168.0.3,0,0.0,0.33,0.36
1559051019.451199,192.168.0.3,0,0.0,0.33,0.33
1559051024.840973,192.168.0.3,0,0.0,0.33,0.32
1559051030.284513,192.168.0.3,0,0.05859375,0.33,0.39
1559051035.703964,192.168.0.3,0,0.05859375,0.33,0.34
1559051041.144197,192.168.0.3,0,0.05859375,0.33,0.35
1559051046.579454,192.168.0.3,0,0.0,0.33,0.44
1559051052.003043,192.168.0.3,0,0.0,0.33,0.4
1559051057.442006,192.168.0.3,0,0.0,0.67,0.69
1559051062.867831,192.168.0.3,0,0.0,0.33,0.34
1559051068.315188,192.168.0.3,0,0.0,0.33,0.34
1559051073.748787,192.168.0.3,0,0.0,0.33,0.45
1559051079.165417,192.168.0.3,0,0.0,0.33,0.34
1559051084.575874,192.168.0.3,0,0.0,0.33,0.33
1559051090.009591,192.168.0.3,0,0.12109375,0.33,0.39
1559051095.455822,192.168.0.3,0,0.0625,0.33,0.28
1559051100.870069,192.168.0.3,0,0.0,0.33,0.32
1559051106.28005,192.168.0.3,0,0.0,0.33,0.29
1559051111.69284,192.168.0.3,0,0.0625,0.33,0.26
1559051117.122661,192.168.0.3,0,0.0625,0.33,0.33
1559051122.561596,192.168.0.3,0,0.0,0.33,0.34
1559051128.038361,192.168.0.3,0,0.05859375,0.67,0.61
1559051133.460693,192.168.0.3,0,0.0,0.33,0.29
1559051138.894703,192.168.0.3,0,0.05859375,0.33,0.29
1559051144.351174,192.168.0.3,0,0.0,0.33,0.36
1559051149.757353,192.168.0.3,0,0.0,0.33,0.28
1559051155.196176,192.168.0.3,0,0.05859375,0.33,0.29
1559051160.59495,192.168.0.3,0,0.0,0.33,0.26
1559051166.059289,192.168.0.3,0,0.0,0.33,0.36
1559051171.485191,192.168.0.3,0,0.0,0.33,0.32
1559051176.918476,192.168.0.3,0,0.12109375,0.33,0.43
1559051182.339157,192.168.0.3,0,0.0,0.33,0.34
1559051187.755949,192.168.0.3,0,0.0,0.67,0.79
1559051193.152592,192.168.0.3,0,0.0625,0.33,0.32
1559051198.561304,192.168.0.3,0,0.0,0.33,0.37
1559051203.985578,192.168.0.3,0,0.0,0.33,0.38
1559051209.404475,192.168.0.3,0,0.0,0.33,0.4
1559051214.849487,192.168.0.3,0,0.0,0.33,0.29
1559051220.26206,192.168.0.3,0,0.05859375,0.33,0.42
1559051225.73667,192.168.0.3,0,0.0,0.33,0.46
1559051231.15207,192.168.0.3,0,0.0,0.33,0.32
1559051236.555879,192.168.0.3,0,0.05859375,0.33,0.31
1559051242.007927,192.168.0.3,0,0.0,0.33,0.4
1559051247.424682,192.168.0.3,0,0.05859375,0.33,0.33
1559051252.868645,192.168.0.3,0,0.0,0.33,0.39
1559051258.318857,192.168.0.3,0,0.0,0.33,0.43
1559051263.773619,192.168.0.3,0,0.0,0.33,0.32
1559051269.26749,192.168.0.3,0,0.12109375,0.33,0.39
1559051274.752582,192.168.0.3,0,0.0,0.33,0.35
1559051280.194695,192.168.0.3,0,0.0,0.33,0.32
1559051285.616598,192.168.0.3,0,0.0,0.33,0.31
1559051291.010834,192.168.0.3,0,0.0,0.33,0.27
1559051296.42981,192.168.0.3,0,0.0,0.33,0.41
1559051301.845417,192.168.0.3,0,0.0,0.33,0.3
1559051307.263957,192.168.0.3,0,0.0,0.33,0.31
1559051312.693728,192.168.0.3,0,0.0,0.33,0.34
1559051318.121581,192.168.0.3,0,0.0,0.33,0.5
1559051323.544267,192.168.0.3,0,0.05859375,0.33,0.35
1559051328.981331,192.168.0.3,0,0.0,0.33,0.41
1559051334.385873,192.168.0.3,0,0.0,0.33,0.4
1559051339.788214,192.168.0.3,0,0.0,0.33,0.34
1559051345.177638,192.168.0.3,0,0.0,0.33,0.34
1559051350.564203,192.168.0.3,0,0.05859375,0.33,0.4
1559051355.970991,192.168.0.3,0,0.0,0.33,0.35
1559051361.385148,192.168.0.3,0,0.0,0.33,0.42
1559051366.791706,192.168.0.3,0,0.05859375,0.33,0.4
1559051372.189781,192.168.0.3,0,0.0,0.33,0.44
1559051377.577059,192.168.0.3,0,0.0,0.33,0.35
1559051382.969678,192.168.0.3,0,0.0,0.33,0.46
1559051388.34545,192.168.0.3,0,0.0,0.33,0.43
1559051393.731491,192.168.0.3,0,0.0,0.33,0.47
1559051399.148139,192.168.0.3,0,0.0,0.67,0.62
1559051404.52808,192.168.0.3,0,0.0,0.33,0.45
1559051409.915793,192.168.0.3,0,0.0,0.67,0.51
1559051415.318552,192.168.0.3,0,0.0,0.33,0.49
1559051420.698761,192.168.0.3,0,0.0,0.33,0.45
1559051426.103519,192.168.0.3,0,0.0,0.33,0.43
1559051431.484485,192.168.0.3,0,0.0,0.33,0.47
1559051436.876848,192.168.0.3,0,0.0,0.33,0.47
1559051442.289026,192.168.0.3,0,0.0,0.33,0.49
1559051447.666594,192.168.0.3,0,0.0,0.67,0.5
1559051453.047424,192.168.0.3,0,0.0,0.33,0.49
1559051458.415991,192.168.0.3,0,0.0,0.33,0.42
1559051463.789543,192.168.0.3,0,0.0,0.33,0.42
1559051469.183455,192.168.0.3,0,0.0,0.33,0.49
1559051474.555063,192.168.0.3,0,0.0,0.67,0.54
1559051479.944288,192.168.0.3,0,0.0,0.33,0.39
1559051485.334041,192.168.0.3,0,0.0,0.33,0.45
1559051490.721561,192.168.0.3,0,0.0,0.33,0.37
1559051496.109008,192.168.0.3,0,0.0,0.33,0.49
1559051501.474655,192.168.0.3,0,0.0,0.33,0.46
1559051506.849679,192.168.0.3,0,0.12109375,0.33,0.48
1559051512.239354,192.168.0.3,0,0.0,0.67,0.73
1559051517.625553,192.168.0.3,0,0.0,0.33,0.41
1559051523.019617,192.168.0.3,0,0.0,0.67,0.51
1559051528.420981,192.168.0.3,0,0.0,0.33,0.46
1559051533.797442,192.168.0.3,0,0.0,0.33,0.38
1559051539.185818,192.168.0.3,0,0.0,0.33,0.4
1559051544.563464,192.168.0.3,0,0.0,0.67,0.55
1559051549.950745,192.168.0.3,0,0.0,0.33,0.44
1559051555.332742,192.168.0.3,0,0.0625,0.33,0.45
1559051560.713423,192.168.0.3,0,0.0,0.67,0.5
1559051566.107156,192.168.0.3,0,0.0,0.67,0.53
1559051571.489619,192.168.0.3,0,0.0,0.33,0.4
1559051576.867196,192.168.0.3,0,0.0,0.33,0.37
1559051582.263549,192.168.0.3,0,0.0,0.33,0.43
1559051587.639665,192.168.0.3,0,0.0,0.33,0.43
1559051593.02484,192.168.0.3,0,0.0,0.33,0.48
1559051598.403266,192.168.0.3,0,0.0,0.33,0.48
1559051603.783817,192.168.0.3,0,0.0,0.67,0.51
1559051609.174306,192.168.0.3,0,0.0,0.33,0.46
1559051614.556776,192.168.0.3,0,0.0,0.33,0.4
1559051619.938971,192.168.0.3,0,0.0,0.33,0.43
1559051625.325282,192.168.0.3,0,0.05859375,0.33,0.44
1559051630.691546,192.168.0.3,0,0.0,0.33,0.44
1559051636.085174,192.168.0.3,0,0.0,0.33,0.46
1559051641.47162,192.168.0.3,0,0.05859375,0.33,0.45
1559051646.858736,192.168.0.3,0,0.0,0.33,0.48
1559051652.261142,192.168.0.3,0,0.12109375,0.33,0.4
1559051657.656597,192.168.0.3,0,0.0,0.33,0.42
1559051663.043793,192.168.0.3,0,0.0625,0.33,0.49
1559051668.439761,192.168.0.3,0,0.0,0.33,0.42
1559051673.810773,192.168.0.3,0,0.05859375,0.33,0.44
1559051679.194767,192.168.0.3,0,0.0,0.33,0.5
1559051684.567696,192.168.0.3,0,0.0,0.33,0.45
1559051689.953124,192.168.0.3,0,0.0,0.33,0.42
1559051695.332134,192.168.0.3,0,0.0,0.33,0.44
1559051700.70291,192.168.0.3,0,0.0,0.33,0.38
1559051706.076433,192.168.0.3,0,0.0,0.33,0.43
1559051711.462109,192.168.0.3,0,0.0,0.33,0.36
1559051716.850686,192.168.0.3,0,0.0,0.33,0.47
1559051722.248081,192.168.0.3,0,0.0,0.67,0.53
1559051727.635085,192.168.0.3,0,0.12109375,0.33,0.46
1559051733.033365,192.168.0.3,0,0.0,0.33,0.44
1559051738.44196,192.168.0.3,0,0.0,0.33,0.47
1559051743.81387,192.168.0.3,0,0.0,0.33,0.41
1559051749.20865,192.168.0.3,0,0.0,0.33,0.42
1559051754.594675,192.168.0.3,0,0.0,0.33,0.43
1559051759.989974,192.168.0.3,0,0.0,0.33,0.41
1559051765.364773,192.168.0.3,0,0.0,0.33,0.49
1559051770.743428,192.168.0.3,0,0.0,0.67,0.53
1559051776.126603,192.168.0.3,0,0.0,0.33,0.47
1559051781.504262,192.168.0.3,0,0.0,0.33,0.44
1559051786.89788,192.168.0.3,0,0.0,0.33,0.39
1559051792.272427,192.168.0.3,0,0.0,0.33,0.44
1559051797.646731,192.168.0.3,0,0.0,0.33,0.34
1559051803.039151,192.168.0.3,0,0.0,0.33,0.39
1559051808.423666,192.168.0.3,0,0.0,0.67,0.54
1559051813.80803,192.168.0.3,0,0.0,0.33,0.39
1559051819.1916,192.168.0.3,0,0.0,0.33,0.43
1559051824.572421,192.168.0.3,0,0.12109375,0.33,0.43
1559051829.964463,192.168.0.3,0,0.0,0.67,0.52
1559051835.368148,192.168.0.3,0,0.0,0.67,0.51
1559051840.758364,192.168.0.3,0,0.0,0.67,0.51
1559051846.153907,192.168.0.3,0,0.05859375,0.33,0.44
1559051851.526861,192.168.0.3,0,0.0,0.33,0.42
1559051856.897604,192.168.0.3,0,0.0625,0.33,0.47
1559051862.263281,192.168.0.3,0,0.0,0.33,0.44
1559051867.658621,192.168.0.3,0,0.0,0.33,0.43
1559051873.037467,192.168.0.3,0,0.0,0.33,0.46
1559051878.413943,192.168.0.3,0,0.0,0.33,0.49
1559051883.796372,192.168.0.3,0,0.0,0.33,0.44
1559051889.1832,192.168.0.3,0,0.0,0.33,0.49
1559051894.557628,192.168.0.3,0,0.05859375,0.33,0.47
1559051899.958728,192.168.0.3,0,0.0,0.33,0.41
1559051905.367516,192.168.0.3,0,0.0,0.33,0.46
1559051910.750885,192.168.0.3,0,0.0,0.33,0.44
1559051916.145289,192.168.0.3,0,0.0,0.33,0.49
1559051921.548108,192.168.0.3,0,0.0,0.33,0.5
1559051926.94068,192.168.0.3,0,0.0,0.33,0.49
1559051932.329886,192.168.0.3,0,0.0,0.33,0.47
1559051937.703941,192.168.0.3,0,0.0,0.67,0.57
1559051943.09665,192.168.0.3,0,0.0,0.67,0.56
1559051948.474306,192.168.0.3,0,0.0,0.33,0.44
1559051953.863747,192.168.0.3,0,0.05859375,0.33,0.41
1559051959.246754,192.168.0.3,0,0.0,0.67,0.5
1559051964.629924,192.168.0.3,0,0.0,0.33,0.48
1559051970.020958,192.168.0.3,0,0.0,0.67,0.54
1559051975.413929,192.168.0.3,0,0.0,0.67,0.57
1559051980.805621,192.168.0.3,0,0.0,0.67,0.56
1559051986.198616,192.168.0.3,0,0.0,0.67,0.61
1559051991.578511,192.168.0.3,0,0.0,0.67,0.57
1559051996.973132,192.168.0.3,0,0.0,0.67,0.55
1559052002.363629,192.168.0.3,0,0.0,0.67,0.55
1559052007.731397,192.168.0.3,0,0.0,0.67,0.61
1559052013.11239,192.168.0.3,0,0.0,0.33,0.48
1559052018.491367,192.168.0.3,0,0.0,0.67,0.53
1559052023.88054,192.168.0.3,0,0.0,0.33,0.47
1559052029.27363,192.168.0.3,0,0.0,0.33,0.47
1559052034.649164,192.168.0.3,0,0.0,0.33,0.44
1559052040.024976,192.168.0.3,0,0.0,0.33,0.46
1559052045.389041,192.168.0.3,0,0.0,0.33,0.45
1559052050.763608,192.168.0.3,0,0.0625,0.67,0.57
1559052056.130092,192.168.0.3,0,0.0,0.33,0.45
1559052061.522167,192.168.0.3,0,0.0,0.67,0.54
1559052066.893534,192.168.0.3,0,0.0625,0.33,0.46
1559052072.274875,192.168.0.3,0,0.0,0.67,0.57
1559052077.665947,192.168.0.3,0,0.0,0.33,0.45
1559052083.055265,192.168.0.3,0,0.0,0.67,0.52
1559052088.444156,192.168.0.3,0,0.0,0.33,0.44
1559052093.828828,192.168.0.3,0,0.05859375,0.33,0.43
1559052099.211925,192.168.0.3,0,0.05859375,0.33,0.47
1559052104.592284,192.168.0.3,0,0.0,0.67,0.64
1559052109.977277,192.168.0.3,0,0.12109375,0.33,0.41
1559052115.369995,192.168.0.3,0,0.0,0.33,0.44
1559052120.76048,192.168.0.3,0,0.05859375,0.33,0.44
1559052126.146602,192.168.0.3,0,0.0,0.33,0.38
1559052131.534627,192.168.0.3,0,0.0625,0.33,0.44
1559052136.913686,192.168.0.3,0,0.0,0.33,0.42
1559052142.296873,192.168.0.3,0,0.0,0.33,0.49
1559052147.676294,192.168.0.3,0,0.05859375,0.33,0.46
1559052153.061891,192.168.0.3,0,0.0,0.33,0.49
1559052158.44721,192.168.0.3,0,0.0,0.67,0.73
1559052163.833251,192.168.0.3,0,0.0,0.33,0.45
1559052169.212771,192.168.0.3,0,0.0,0.67,0.55
1559052174.582875,192.168.0.3,0,0.0,0.67,0.6
1559052179.975794,192.168.0.3,0,0.0,0.67,0.54
1559052185.35921,192.168.0.3,0,0.0,0.67,0.5
1559052190.731374,192.168.0.3,0,0.0,0.33,0.46
1559052196.095549,192.168.0.3,0,0.0,0.33,0.46
1559052201.465426,192.168.0.3,0,0.0625,0.33,0.42
1559052206.844717,192.168.0.3,0,0.0,0.67,0.5
1559052212.217578,192.168.0.3,0,0.0,0.67,0.52
1559052217.596939,192.168.0.3,0,0.0,0.33,0.47
1559052222.977393,192.168.0.3,0,0.0,0.33,0.49
1559052228.352795,192.168.0.3,0,0.0,0.33,0.42
1559052233.734222,192.168.0.3,0,0.0,0.33,0.43
1559052239.116079,192.168.0.3,0,0.0,0.33,0.41
1559052244.496395,192.168.0.3,0,0.0,0.33,0.5
1559052249.877734,192.168.0.3,0,0.0,0.33,0.48
1559052255.253844,192.168.0.3,0,0.0,0.33,0.37
1559052260.627255,192.168.0.3,0,0.0,0.33,0.48
1559052266.024347,192.168.0.3,0,0.0,0.33,0.46
1559052271.433148,192.168.0.3,0,0.05859375,0.33,0.49
1559052276.801172,192.168.0.3,0,0.0,0.33,0.41
1559052282.173381,192.168.0.3,0,0.0,0.33,0.39
1559052287.547041,192.168.0.3,0,0.05859375,0.33,0.47
1559052292.933752,192.168.0.3,0,0.0,0.33,0.48
1559052298.322117,192.168.0.3,0,0.0,0.33,0.47
1559052303.701653,192.168.0.3,0,0.0625,0.33,0.48
1559052309.083196,192.168.0.3,0,0.0,0.67,0.57
1559052314.460791,192.168.0.3,0,0.0,0.67,0.63
1559052319.842603,192.168.0.3,0,0.0,0.67,0.64
1559052325.222714,192.168.0.3,0,0.0,0.33,0.48
1559052330.611599,192.168.0.3,0,0.0,0.67,0.6
1559052336.00054,192.168.0.3,0,0.0625,0.33,0.46
1559052341.391547,192.168.0.3,0,0.0,0.33,0.42
1559052346.766916,192.168.0.3,0,0.0,0.67,0.56
1559052352.138651,192.168.0.3,0,0.0625,0.33,0.43
1559052357.53144,192.168.0.3,0,0.12109375,0.33,0.5
1559052362.936082,192.168.0.3,0,0.0,0.33,0.44
1559052368.314757,192.168.0.3,0,0.0,0.33,0.45
1559052373.690039,192.168.0.3,0,0.0,0.33,0.49
1559052379.067748,192.168.0.3,0,0.0,0.33,0.47
1559052384.445241,192.168.0.3,0,0.0,0.67,0.6
1559052389.842325,192.168.0.3,0,0.0,0.33,0.45
1559052395.234392,192.168.0.3,0,0.0,0.33,0.49
1559052400.626289,192.168.0.3,0,0.0,0.67,0.53
1559052406.014006,192.168.0.3,0,0.0,0.67,0.52
1559052411.400224,192.168.0.3,0,0.0,0.67,0.52
1559052416.785646,192.168.0.3,0,0.0,0.33,0.48
1559052422.17628,192.168.0.3,0,0.0,0.33,0.49
1559052427.550709,192.168.0.3,0,0.0,0.67,0.5
1559052432.922033,192.168.0.3,0,0.0,0.67,0.51
1559052438.311875,192.168.0.3,0,0.12109375,0.33,0.39
1559052443.694704,192.168.0.3,0,0.0,0.33,0.45
1559052449.079334,192.168.0.3,0,0.0,0.33,0.41
1559052454.458168,192.168.0.3,0,0.0,0.67,0.51
1559052459.835777,192.168.0.3,0,0.05859375,0.67,0.57
1559052465.212758,192.168.0.3,0,0.0,0.33,0.42
1559052470.59585,192.168.0.3,0,0.0,0.33,0.46
1559052475.977837,192.168.0.3,0,0.0,0.67,0.54
1559052481.349578,192.168.0.3,0,0.0,0.67,0.57
1559052486.719165,192.168.0.3,0,0.0,0.67,0.57
1559052492.111016,192.168.0.3,0,0.0,0.67,0.61
1559052497.489372,192.168.0.3,0,0.0,0.67,0.55
1559052502.860586,192.168.0.3,0,0.0625,0.67,0.6
1559052508.23882,192.168.0.3,0,0.0,3.67,3.68
1559052513.6222,192.168.0.3,0,0.0,0.67,0.7
1559052519.01148,192.168.0.3,0,0.0625,0.67,0.59
1559052524.412044,192.168.0.3,0,0.0625,0.67,0.66
1559052529.803002,192.168.0.3,0,0.12109375,0.67,0.55
1559052535.188155,192.168.0.3,0,0.0,0.67,0.57
1559052540.583602,192.168.0.3,0,0.0,0.67,0.62
1559052545.97311,192.168.0.3,0,0.0,0.67,0.59
1559052551.347935,192.168.0.3,0,0.0,0.67,0.57
1559052556.738225,192.168.0.3,0,0.0,0.33,0.35
1559052562.153366,192.168.0.3,0,0.05859375,0.33,0.37
1559052567.560187,192.168.0.3,0,0.0,0.67,0.62
1559052572.995476,192.168.0.3,0,0.05859375,0.33,0.46
